Prob,Final Params
0.05,"[0.00036895893322744244, -0.00011424357020793905, 0.019815994110117165, -0.0007564733121705625, -0.019665109956795955, -0.002352165854826696, 0.0853334530483389, 0.10197595342202749, 0.0011560029117877863, 1.1739541272534666e-05, 0.07752975332187047, 0.021635725028444137, 0.029268171259197704, 0.003894635200124049, 0.00880957098533498, 0.0001758976253075192, 0.00041251812812318476, -0.0005420967799757599, 0.0035483000307228413, 0.00024062496923722194, 0.0008109627067116471, 1.570595276893731, 0.0003687834222406679, 0.00047187976031678764, 0.000527994696442231, 0.010830188595145155, 1.407795653846963, 0.000698774429623734, 0.00023328991407505365, -0.000490129343337513, 7.216331210840568e-05, 0.0015692926752634809, 0.0003818457661603612, -0.0032859118008473783, -0.003608198858110187, -0.0009954422552317455, 0.18044570818280442, 0.01657831312976172, -0.0031678468050404937, -0.00418187300444321, -0.002073154251039607, 0.001748342973994324, 0.0055745001981438, 0.05707044402599771, 0.06078675154664747, -0.06966732588972936, -0.07212682489294583, 1.4641924441091212, -0.0015503627586341078, -0.025782165000150414, 0.00455477623227293, 0.06535397931322875, 1.4480582581544494, -0.010082502169361046, -0.0013982059055732492, 0.00012615432785811965, 0.08630949988544963, -1.410322371788407, 0.041743497994835385, -0.00013847793490025394, 0.0155455596888974, -0.0012256817610753516, 1.4974468570660922, 0.06642745041259739, -0.0001480761715592389, -0.00524239328351972, 0.16616163729283412, 0.00805161817370182, 0.14691860226465459, -0.0007069828551745271, 0.04747363963927163, -0.03466245915094602, 0.01897222019624301, 0.019462047078905736, 0.0033390049043145425, 0.057286754163900035, -0.0006674831761511013, 0.02477442127707655, 0.0003444533899355411, 0.02691362554888598, 0.11604527018106037, 0.003395880272554956, 0.00428814139797664, -0.006368880221076656, 0.001338787045808084, -0.009910950813502661, 0.000988868868744894, -0.02865880283458501, 0.0029955649946903375, -0.09962057103488368, -0.03393182854282519, -0.02033154765566917, -0.11780185512947196, -0.0009109665510110543, -0.013163449761304437, 0.018268291351796587, -0.0031461842478943203, -0.03940201675401878, -0.0031574357388876287, 0.0007775990693687751, -0.010440853822093988, 0.024350836096604902, 0.011916801643884497, 1.4866343927409587, -0.0001457616829341946, 0.013783193050382364, 0.0037194674149497887, -0.0013338690407223488, 0.0003668340916515836, 0.0008070137652929692, 0.13171888450599278, -0.048527423626369526, 0.05438555778324424, 0.023069031969306514, -0.11480293028689388, 0.03571840766987598, -0.011258174161373005, -0.0018411454132024017, 0.17924593762437707, 0.014730311518988539]"
0.07358974358974359,"[0.08223943111286025, -0.017001216500446798, 0.018530954695660604, 0.015801942656696173, 0.09783256374767338, -0.02492879556044583, -0.027366266238833894, 0.0776852378906435, 0.013550966736039987, -0.03779759930645894, -0.012426221030312932, -0.0048912400680235805, 0.007013360531929412, 0.041550265514504775, 0.00388249862788143, -0.004153534476495772, 0.0022225567435599967, 0.0008967872580557077, 0.00018609045062246637, -0.0022038326535465517, 0.00029863000161636436, 1.571019923151029, -1.3882539162371978, -0.03626399479938547, -0.01913743600127712, 0.0009385365025986361, 0.048356164238195484, -0.07287341738759055, 0.004479108257024566, -0.010657959576106931, 0.009200651523990876, -0.11491391837833567, 0.01163111648871007, -0.02192905012845728, -0.02665716164705137, -0.001286799430013889, 0.09601693341669018, 0.10139319271832939, 0.0010578761691532321, -0.05838968544002306, 0.10057226616786158, -0.0016425556471922874, 0.016662444947703716, 0.03653386868150232, -0.051875603424507484, 0.02055970409649749, 0.013963290079201255, 0.08570718723019081, -0.01800056698827868, -0.016690045320724933, -0.005338952295913422, 0.18581228251595033, 0.18121777715184206, -0.002721911100851473, 0.04555658126398514, 0.0006513022210819269, 0.1492237683630257, 0.0032858747402107384, 0.00739199525404754, -0.0042797976410691, 0.12532458515354336, -0.003595201589996809, 0.006082940598102131, 0.11008842841564179, 0.0017577357580353399, -0.044213927761656155, -0.18246679788142908, 0.026705978202035508, 0.07853047035083206, 0.0533115641818215, -0.04549927381408817, -0.05698480328109074, 0.03274896835220079, -0.02354270084316871, 0.048559934227522646, 0.02074185418995048, -0.008450313061114592, 0.002929184433991898, -0.005045858979163944, 0.017857219818959512, 0.16552660333023075, -0.06478164385497055, -0.025285896209393033, 0.00486573605437693, 0.023810342240041565, -0.09134985646336376, -0.02424505698812147, 0.0505280511022971, -0.060148743632125766, -0.04085375445359211, 0.03475417809703646, -0.007089279233054275, -1.3756731150182422, -0.11012645821562114, -0.026663294665488745, 0.060164575992787135, 0.012834947739413459, -0.11767938852298618, 0.003041598812250163, 0.00431112183123204, -0.004583288235986065, -0.00044334021884304386, 0.0007285860423548986, 0.03448102378515159, -0.008934149748988495, 0.0417576051720188, 0.004328839458957644, 0.15745623199785563, -0.03490367196504022, 0.07937651711753185, 0.14103049023657196, -0.05393124990557, -0.003052888483068754, -0.0038373416438893014, -0.0882631004488447, 0.04430259640361356, -0.0029143590136435915, -0.045681071795167304, 0.21362917097255368, 0.038520018350239195]"
0.09717948717948718,"[0.019977991458210588, 0.006968297686214334, 0.07362673787993394, 0.0015397591221032554, 0.141809427276567, 0.00975255834509381, 0.13516227718089113, 0.03492816645410979, 0.0644742054380085, 0.025664707083564775, 0.005944880731223052, 0.03613148047553785, 0.08669884400559609, 0.05912084950972708, 0.010097876278304156, -0.025505008382315127, -0.005112054879799099, -0.0002626535866610375, 0.0018305280106927595, 0.00012297597546075307, -0.0015031075562096572, 0.20975988303876927, -0.11015527134392049, -0.08306177086042942, -0.04514497087611959, 0.00028219033199308405, 0.00041208245231394674, -0.003773823031564463, 0.0032304300250989527, 0.025233347271202553, 0.15925207578933112, 0.008586185376695124, -0.03392423262946569, -0.06980563588490987, -0.0011019434954236383, 0.006643334228910422, -0.02668092353123045, 0.04467369198673421, 0.16291272366707424, -0.1537039765949048, 0.0033405809221741037, 0.01092269061092102, 0.01144362386190841, 0.024364059900858548, -0.01360909074742138, 0.04192428116780506, -0.00025902849327078654, 0.0030976179383626072, 0.054458455932836596, -0.002228648168846503, 0.00034904040686152923, 0.21590811948084218, 0.2551534512756243, 0.004579226111842498, 0.1570533674377312, 0.0012474033090097742, -0.006350097675524549, 0.0007273145470698943, 0.01651619241508853, -0.014591304905052569, 0.00030454430887881577, -0.0011569347388511889, 0.00014160647366317407, 0.12559132568085504, -0.0015073464565536648, -0.19669471907970937, -0.026711323782670514, -0.014105762070843202, 0.18425507401323182, 0.0877151729277164, 0.07222458819291815, 0.006080737765413189, -0.007743621147866499, -0.013300944638716096, 0.06858795078357674, 0.13263565583687864, -0.0013262110754737105, -0.005107962500753577, -0.03868965134500601, -0.014980478758593844, 0.00079548808944366, -0.012228858702748152, -0.08090752982397655, -0.0030782526962978276, -0.0014667609463845, -0.21092817063606634, 0.0038437120382546707, 0.0008937996263051922, -0.011952069916074767, 0.10644811686634915, 0.12814834727227908, 0.01304961447240387, -0.09159359300120985, -0.22527487790819734, -0.00015647978776214716, -0.0014271413798869349, 0.0025343926930597575, 0.00566867740805756, 0.0056238908081024394, -0.03316076505889772, -0.12430925253787618, -0.011651925867559034, 0.0012316512916819657, 0.03167712395541725, -0.06821209234684682, 0.1563534828973899, -0.003515965923197466, 0.059418022239084246, 0.01180545490994474, 0.0012344205477341115, 0.202332011439295, -0.00386885488620897, 0.008336937070986431, 0.004642619382734013, -0.07337031823730543, -0.014877486860084601, -0.018504689250664754, -0.025783794730625448, 0.24260874766569668, 0.003936784309602329]"
0.12076923076923077,"[0.09726261087750596, 0.12743328078830332, 0.05800466982967298, 0.026035078243562017, 0.13597988905383543, 0.002778870528725686, 0.1728487625958097, 0.06454665909683664, 0.06450117752798486, 0.16468706046493417, 0.007153876757022697, 0.021970065784864105, 0.1768465769399567, 0.14251634060596602, 0.03851620820198609, 0.002492459052159435, -1.4003300924014446, -0.0001397869836596273, 0.11524464173791192, -0.0002524355681198446, -0.06138312958013323, 1.5440222694413006, -0.13310044257152068, -0.03424654489110439, -5.566395510502691e-05, -0.0012330324265227342, -0.12212214487195458, -0.004211286255484103, 0.0010962636160962152, -0.06401237360047958, 0.03903938972519282, 0.1110788988887391, -0.00330129292334565, 0.022355691675827565, 0.10722536866299028, -0.1597123445359865, -0.01759788081889196, 0.001666802658299285, 0.12040129340260215, -0.04313286316154073, 0.18762154980583126, -0.014260106399937246, 0.02967327946131261, -0.018842179118015934, 0.002989906444728797, 0.14448834835459362, -0.0024704068962365508, 0.08049309364634084, 0.10620899282596304, 0.0007776044098583541, 0.0024392076645527155, 0.21039975282880802, 1.3653618385668358, -0.0017922643924017715, 0.26263660384036863, -0.039996750243838315, 0.12864775928408181, -0.06756599365501295, -0.021276455595900454, -0.084692476321653, -0.0029303499094361102, -0.005722507494517147, -0.001060974259161201, 0.004668269354137683, 0.010633989080587065, -0.1825694513436416, 0.03956892756818258, 0.034697427819005935, 0.1106443220486026, 0.03498882949305763, 0.034083008364862916, 0.016826579934936817, 0.019064325551907544, -0.03857299914263386, 0.022214717812007814, 0.19349929358146958, 0.002111713696759934, 0.0003327979491309351, -0.004901248590885424, -0.00037183361450010175, 0.0002287077833489703, 0.0017509228678173306, -0.0856384905448577, 0.00110785816325314, -0.12411796259404724, -0.0948378886477106, -0.04998059655912869, 0.00033122075868382417, -0.010308197145229207, 0.11995559205370376, 0.020411178119559437, 0.008737662455624812, -0.11100846409106646, -0.22283993241459968, -0.0016613903505098612, -0.007907720886363366, -0.062151555446468464, 1.3907564056866202, 0.010141058697212444, -0.16229578877950182, -0.0006764916596134865, -0.0009065157905260678, -0.04591923757968161, 0.11474865926342917, -0.2017076734642472, 0.018929226261511375, -0.004350510402686509, 0.07058630695227279, -0.01757305641156676, 0.011224309096482633, 0.3061492297411431, 0.003232670495418404, 0.0014572380361649452, -0.0007553768339706014, -0.009422551573055457, -0.0022143574606551, 0.0010567989791008744, -0.058479876952896824, 0.26732242784841886, 0.04832641558021324]"
0.14435897435897435,"[0.04996301538298241, 0.059488075571716065, 0.15044524316197633, 0.16646705581710897, 0.21510593613738738, 0.08006066978237127, 0.10631275360887757, 0.055760078872471974, 0.0925174307905284, 0.15155002548197957, 0.09738149085282466, 0.13614365997136577, 0.09887274722150728, 0.217508557599819, 0.09669060038536184, -0.003862721076892392, -0.034891025969777216, 0.004626571929139713, 0.06329393835119856, -0.004411427546321998, -0.06903288240321385, 1.3570568465287012, -1.3548885014908136, -0.05853608537694165, 0.004266286042839466, -0.00559512712541707, 0.002909858525544814, -0.02039085515122473, -0.006489410182024383, -0.018627964733127837, 0.0006533507646623271, -0.0010627145561809964, -0.10465754461043239, -0.013231612191020195, 0.13161691154692048, -0.022399340749479555, -0.11619919167071584, 0.0013522453405774991, 0.342675714045271, -0.00031042046190890457, 0.0033122104666135966, 0.0007943704296000457, 0.15320274938296474, -0.1389477475856053, -0.03203323069570421, 0.11998033555002273, -0.0105336569297315, 0.06633204071708872, 0.0898607930828136, -0.015234668333353421, -0.007232933869073403, 0.19196884821716056, 0.21661344519212913, -0.017854844335730976, -0.029643586400739944, 0.004302371592408416, 0.1361473184845218, -0.05007312112773191, -0.01039685670985457, -0.16522219584419928, -0.1000181163218739, 0.004899885389165929, 0.07236115726025533, -0.013403846279478954, 0.2044873493680669, -0.09635082913983933, -0.12308852881199915, -0.05919834016160189, 0.014610172888907168, 0.0013583762953989634, 0.283156529443021, -0.10963638397105457, -0.010894301844706937, 0.03438734188745936, 0.030907047084321414, 0.229158564876335, -0.11395840546041014, 0.01768776256884835, 0.01211392510855549, -0.007441947100953696, 0.026720267940997914, -0.005013197771293994, -0.09639173696713353, 0.014522872611960393, -0.029247926433877896, 0.0006418120724252968, 0.09105969683924571, -0.00022584314616557429, -0.0014419332843292327, 0.26091554832035035, -0.004531959230580611, -0.051377348230764674, -1.3412963008136765, -0.12410130329226284, -0.06475726314590677, -0.0012561959396486997, -0.016948184704392105, 0.0780288295758382, -0.03426313857255114, -0.08998491148919449, -0.044082429056006886, 0.008413491955477487, -0.1326270182539072, 0.25201772724559285, -0.0010873687705294061, -0.031156803520071455, 0.048859227366221586, 0.008610254262985683, -0.16332359767646507, -0.018769740149976795, 0.12627410103131229, -0.004480115167377875, -0.0027643162085599754, 0.016088313153630067, -0.03433523136323933, -0.03812931001930576, 0.013699321298277138, -0.07009680357015366, 0.2867417572093562, 0.054580358049338626]"
0.16794871794871793,"[0.06717720275896187, 0.24487146796442336, 0.12610278792524973, 0.09479265174799845, 0.21930874121573982, 0.05412053244308139, 1.2539278020318088, 1.3499912457610481, 0.16496018521582867, 0.17923137047222634, 0.17449360134216071, 0.23253911580657427, 0.08151570767355708, 0.20045381058765344, 0.15105568673084085, 0.21165971137657208, -0.009919578177481844, -0.013952398226913798, 0.15004184836519463, -0.05034519030460398, -0.041978320470634475, 0.21808799412759855, 0.015472151928450436, -0.04267031655509334, -0.0146930486858002, -0.10734145484189972, 0.03331895549199294, 0.0072156433633038895, -0.03639180503269725, -0.03727918059932634, 0.034229504385108724, -0.00965918741545726, -0.010386781742783414, -0.052937781045393234, 0.10014434978397567, 0.001573417487679142, -0.15169514404770487, 0.0027342252740591598, 0.16866004999171963, -0.1981926780439577, -0.03293170447819756, -0.03877090634405986, 0.08225200402073274, -0.24610838100415083, 0.025658663795956497, 0.053014837675367354, -0.016916464040745927, 0.13923266569277234, 0.09283109870279056, -0.006014961278880365, -0.0008683586158413583, 0.027128563292344417, 0.30132386020827306, -0.004507235142403873, -0.012001708733471573, 0.012963352694645701, 0.21886157623492652, -0.07924848681795567, -0.012843546117324831, -0.17647396549123107, -0.1396626999714769, 0.0509516977297251, 0.19793505931304206, -0.04362227716373628, 0.1580491821838683, -0.09836181752187285, -0.005741251871829832, 0.0024357685011160207, 0.013990742748950699, 0.08836695753748662, 0.1519598827723948, -0.22882555201679178, -0.006846692878080687, 0.02953285173557967, 0.015200443065014566, 0.23169566623554566, -0.19573797412905755, 0.011344583652920417, -0.017874824349859195, -0.0005066045477455414, 0.013323975203966092, 0.019957649518609094, -0.1140896504489661, 0.04943162418623002, 0.011727611927730737, -0.029135320494372816, -0.0005592092427405274, -0.003463261835184051, -0.08902933480501407, 1.5058267759142312, 0.0014424545181266374, -0.1668973684544631, -1.438363667425786, -0.0038321754290348317, 0.00029008812330694265, -0.0030465677480690373, -0.16766701561717545, 0.029440791970727444, -0.08629211823012786, -0.2265759903711497, -0.17598197348293007, -0.00791186673470093, -1.3418010626369181, 0.20151961848283514, -0.0018442893591279039, 0.06464272901882849, 0.048613066998973206, -0.0015289234783097505, 0.009271825117612337, 0.007017801771992343, 0.1069208029774202, 0.0041504512254467085, -0.18236718107892005, 0.02747912530836792, -0.16366049852183465, -0.00939891602053879, -0.04037795327055103, -0.12023631365751461, 0.25263505899388905, 0.028790411172525014]"
0.19153846153846155,"[0.20703625022149139, 0.27194343168123114, 0.1937094282377114, 0.22916443021160054, 0.23354726831412595, 0.1485412330675542, 1.3267171540642129, 0.039674347887164924, 0.2828868742980299, 0.13921372320598746, 0.19231159032084613, 0.2304643774945202, 1.4027530981712641, 0.22554971414620245, 0.20902677816405466, 0.11849787728721592, 0.015104262893016314, -0.007527095015995222, 0.027239212356594808, -0.011346057465371026, -0.1331080469765178, 0.17996713783969928, -0.024980201324659695, 0.007921264558099118, 0.0732144503589905, -0.23288708311286577, 0.02199966988640306, -0.020927578986453386, -0.10479871641840774, -0.037787812095771096, 0.02832530303721892, -0.1686549369089592, 0.01387779924633422, -0.094151836122952, 0.017005048181424735, -0.04137300778656801, -0.14626352864420825, 0.06876620756352393, 0.05818017639710735, -0.18778110506392934, 0.1852654519504815, -0.028381697437973703, -0.04636258641091053, -0.27534199327128955, -0.00564833790258455, 0.1861578945546018, -0.04798655738595083, 0.11101401240593585, 0.0036678517850445166, 0.008203278520153996, -0.048611082301072174, 0.005054531607225045, 0.24443469117010552, 0.05261614858324019, 0.14507883568369995, -0.010373986841871692, 0.2214411568308385, -0.02308362001364062, -0.12355163632398725, 0.0025748860984055326, 0.011552172085363795, -0.023501979042034216, 0.25319802287579213, 0.044065273976872266, 0.04085467904874507, 0.002681123171575559, -0.0882443360070102, 0.004807466851954407, -0.09556032110440571, 0.16173289498290389, 0.05913286432243277, -0.27169349335327475, -0.008482239670902024, -0.038354755757187234, 0.0502890001134308, 0.09989149338759129, -0.22079015810408031, 0.0021467081205769696, 0.26402322511144927, 0.04675995332976218, 0.03784839689016663, -0.0023528546011197596, -0.013832891500017762, -0.01544728996544771, 0.001309826553120162, 0.0013244385462392056, 0.22823180529832782, -0.0770068383438078, -0.021208770206689414, 1.4408489666146738, 0.016894131147610465, -0.12492106799805566, -0.18796601554026263, -0.05851909729568415, 0.2517261756095872, -0.0003793041919903136, -0.010063486377568445, 0.010030604920867664, -0.23262390941746083, -0.04782069599489789, -0.10114085921007092, 0.0564662513368905, -0.2877712911969038, 0.13759411210484054, -0.0031403404712498023, -0.032362063696561964, 0.026176385586260537, 0.004123996001898074, 0.011599153827199237, 0.11333655362016452, 0.05615040184726499, 0.00845329320570915, -0.2374075956033063, 0.02489861213848196, -0.08813615507036192, -0.1395010774228907, -0.08591805498985178, -0.14341803784658858, 0.17323120522813823, -0.006053820471211348]"
0.21512820512820513,"[0.2173489338505987, 0.2532773351379886, 0.24068453001704368, 0.30367691735579333, 0.4259270234477251, 0.1942273342906847, 0.12645215696018708, 0.06916233648249774, 0.33980959314394493, 0.1252735428687947, 0.20811702782215466, 0.24688963583037274, 0.17890806678913815, 0.27353635170185364, 0.22774603551679876, 0.06936360581467578, 0.02004956853610277, -0.008411795564296947, 0.12784591707410506, 0.026192037364478133, -0.02922393832674671, 0.295997784718335, -0.10831287321275893, 0.03676597379957025, 0.013672408219457824, -0.15507784151861506, 0.023052689989900677, -0.033692425942735395, 0.012753434504413715, -0.06075607272097087, 0.0377406379515438, 0.07210106703274272, -0.005684302670439672, -0.06657019707451801, 0.22311443433505995, -0.018316115257026363, -0.026363775843598197, 0.0014572239765046284, -0.020221790602083085, -0.2879540961398497, 0.13299359115045964, -0.15780415671401807, -0.14635637368169852, -0.014652060880700769, -0.01917495223648107, 0.26003158856673775, -0.003696873644996576, 0.1367902730522546, 0.0016499316443697265, 0.23289740996931624, -0.032397551803175044, 0.01220979676336762, 0.24316119268167405, -0.031211336770761086, 0.08937993099757101, -0.04499943531807037, 0.03983974751289652, -0.15319208243005633, -0.17185734480801454, -0.1202516008906926, -0.07065256847034894, 0.026728257436443466, 0.23864073563640717, 0.03280326938658642, 0.0705260643295729, -0.028505338087204853, -0.08249729442479714, 0.02942134178401722, -0.14706059055066964, 0.2148156250702271, 0.028677151238399787, -0.2671204011262832, 0.055027538723006454, -0.02776644360788428, -0.04479222873737174, 0.1285672734743892, -0.1623638895771361, -0.07789994616599807, 0.3411852916903188, -0.03742439171202048, -0.00527384905155648, 0.06367522933042458, 0.08537726395696107, -0.004687860282099034, -0.0030919120057439453, 0.0010723087041840033, 0.0639992728062221, -0.2526672808412008, -0.009517540168628155, 0.20638199958588604, 0.04273252580828814, -0.2730041648246623, -0.17695789595179656, 0.009763868554544572, 0.067646720690007, -0.00846305404316787, -0.026418845321633116, 0.03817305795660557, -0.18191450499131817, -0.06701412447688063, -0.06890847526389296, -0.00567190799177419, -0.23707198354790587, 0.1336377631336519, -0.1252160124039027, 0.17934200065427663, -0.0080958488364612, 0.0035185255620504567, -0.006440786654699486, -0.12916557589903235, 0.0194233573367528, -0.0024376381439701134, -0.1540446972134687, 0.055687240761295075, -0.08294714209132213, -0.2504917351885983, -0.038033095619533865, -0.15930978248864494, 0.01980960918613955, 0.02917754160466532]"
0.2387179487179487,"[0.18071083598782983, 0.276723188688284, 0.1758327965758581, 0.3296154892791871, 0.3644924834790914, 0.25195204453081266, 0.17551918919800413, 0.2471760476978283, 0.178724522754694, 0.10506219992013587, 0.23143407545727668, 0.16334667443096873, 0.273516863457072, 0.38191159002908404, 0.17685735219584323, -0.01915260157812154, -0.039439653146444244, -0.1788888793776008, 0.0033330782129081227, 0.08722711252808309, -0.11370716718522311, 0.10746826115460724, -0.2334041010660305, 0.20734887446253128, 0.0933416530276261, -0.07324474308465202, -0.005985580926793339, -0.007299730197892547, 0.15600365498039753, -0.17720280747864875, 0.09084900744380126, 0.2059756849506879, -0.05861811719403387, -0.035615987723154774, 0.21236422061646032, -0.08410521744383845, -0.024865618529184605, -0.02749366646962106, 0.1924670891273103, -0.20687060082644754, 0.003543621879879772, -0.13418233412718875, -0.05808027410940247, -0.04165761825910438, -0.02256133107385559, 0.24160079623822622, 0.007128329729853653, 0.02962017678931071, -0.0027098788583215755, 0.21621180430203332, 0.004164415129260881, -0.006850375511303875, 0.35142988645724826, 0.0023134430042581425, -0.014770604396587513, 0.029927671920122398, -0.0010385264488763475, -0.0507380479473988, -0.030368039084817805, -0.2103956879424658, -0.07276367071871134, 0.022981532380049387, 0.30530752529736516, 0.01706967318262708, 0.046539923937153685, 0.07318079369281563, -0.03905339582910385, 0.24785547832634156, 0.004719256711938613, 0.014557711732783682, 0.051504538453494814, -0.3794070793577585, 0.09249547085552669, -0.04219627066241368, -0.01395149182132639, 0.14795127384505746, -0.05205380765033772, 0.048474672521218, 0.36145010573401665, 0.008953572444531025, 0.013749758531306226, 0.04532330144633057, 0.032946994426961494, 0.016462704644822496, 0.045007100042189066, -0.004355870043934837, 0.10353649765205433, -0.29443794758600367, -0.029390925738704665, 0.23071929529672563, 0.04421767429503316, -0.20815705713236013, -0.26355957277595116, 0.012982888056911864, 0.047690919947569944, -0.022690040540408952, -0.018513964067874217, 0.005756804606518125, -0.2522064503444699, -0.14863384199298255, -0.12825766513768422, -0.002699679987315292, -0.2829530383597459, 0.005498365993325902, -0.26728706570397676, 0.13623742041832784, 0.0031134998997343274, 0.03434696624099119, -0.0015364313792777802, -0.01698920386831467, 0.005379023837751154, -0.06354449333220685, -0.09558248460594489, 0.019078184312075856, -0.11570992174962393, -0.1494729556310693, -0.02065246386440763, -0.11476006516573527, 0.036495304079268015, 0.09437661657016147]"
0.2623076923076923,"[0.2018475167561898, 0.2775322334178696, 1.1947559658866247, 0.33355058546449917, 0.4162690315862715, 0.3113315981825366, 0.19570006000084242, 0.25555412239680936, 0.3347085770183785, 0.24011420159007194, 0.3465941497451021, 0.18860043895565462, 0.2600269852666886, 1.244606730658914, 0.25189699251055675, 0.019675016359974734, -0.0003182217775845628, -0.25581927097509843, 0.06548845561229098, -0.003907967872729392, -0.03521713923446459, 0.13813991972798173, -0.1599845299702361, 0.1398786481906946, 0.08880755197624339, -0.20871219279925035, -0.07138518478880392, -0.02114279805148258, 0.15758711459287925, -0.06237108972649907, 0.041356822906237, -0.006642378452403089, -0.004954043764658132, -0.11820371097335584, 0.2731786380530071, -0.003946481936316424, -0.16061778460744686, -0.036834363869646704, 0.18255440073446083, -0.21592427508540382, -0.25715899592313624, -0.1619533954501984, -0.013186937033463858, -0.08823588005335825, -0.16319044603613342, 0.25789711852964353, 0.2450953915215789, 0.03440863384354137, 0.0815424788922649, 0.055228480371726854, -0.03551174006623005, -0.03280574234442686, 1.3774350495776715, 0.01810043066000479, -0.018904684658996706, -0.0016511355398897976, 0.0466100086508891, -0.19513404716049043, 0.018908252248062595, -0.33130103015534046, 0.019376283460007675, 0.0003018980508331187, 0.2017587569597635, -0.015264772543359619, 0.06060625146619947, 0.088903762365648, -0.06314344548340727, 0.11109256774692583, 0.024832394874740406, 0.07426333327140727, 0.19196518922128988, -0.36284362910429047, 0.16777220106032847, -0.16995571493079922, -0.10220967728405998, 0.3586964497718963, -0.05484709955074062, 0.060709747773203544, 0.08348674344074054, 0.026928822160518905, -0.049435438355876396, 0.09341992601532234, 0.002165033730548824, 0.08504771462685409, 0.11035812722402748, 0.0082688031455506, -0.002413060940628145, -0.15326305481416846, -0.022119369803052624, 0.20296531924213787, 0.19327855552894851, -0.15527603017678962, -0.08230189652438126, 0.009809859720110618, 0.08453307845234105, -0.10512523976948661, -0.03941619746926459, 0.1886473336494836, -0.244923515285934, -0.22103838840129186, 0.0010399848865405815, -0.008090035470168422, -0.38479889195506944, -0.06839172093075441, -0.13142417411933524, 0.24551425557880255, 0.00034565283040198394, 0.027022645066670757, -0.015557049430424373, -0.14127789097031535, -0.000693532815506411, -0.17381680505349179, -0.2009236561508244, 0.07103828198795129, -0.09092548536538318, -0.15052364493410617, -0.05147791412148795, 0.017293852170308002, 0.008029352541476607, 0.191065469190515]"
