Prob,Final Params
0.3672413793103448,"[ 1.22098031e+00  1.15930001e+00  1.07353513e+00  4.16023346e-01
  1.12219068e+00  3.57520097e-01  1.06634625e+00  2.89859345e-01
  1.18844732e+00  5.26404555e-01  4.35790263e-01  2.86724089e-01
  3.85289774e-01  4.01247992e-01  3.84731383e-01  1.34236498e+00
  5.66264385e-02 -2.80611574e-01  2.68390872e-01  5.29994989e-03
 -1.32159770e-01  8.09717801e-02 -2.82214469e-01  1.60105608e-01
  9.65756414e-02  1.91185114e-02 -1.51802039e-01  5.66238208e-02
  1.95989554e-01  1.03340597e-02  2.43659297e-02  2.22743000e-01
  1.91494946e-01 -3.16683365e-01  1.61742654e-02 -1.64003654e-01
  4.87074658e-02  3.01756057e-01  2.65718186e-01 -8.59587923e-02
 -1.61972793e-01  8.55974418e-03 -1.16073765e-01  1.84557697e-01
 -1.57133892e-01  9.07209186e-02  2.02056768e-01  2.74635558e-01
 -1.79714350e-01 -2.65464809e-02 -8.82634893e-02  7.83817420e-04
  1.18755813e+00 -3.12850150e-03 -7.24623418e-02 -4.34064624e-03
 -2.56278483e-01 -2.35101201e-01 -8.76501152e-02 -2.35181819e-01
  2.12636295e-01  6.34255225e-02  1.70346221e-01 -2.40873929e-01
  1.10253677e-01 -3.49903879e-02 -3.17642110e-01  2.93187079e-01
  2.35855020e-01 -3.58783672e-02  1.22153660e-01 -1.28358738e+00
  3.36654218e-01  6.54143495e-02 -1.89888028e-01  3.61440153e-01
 -3.97327878e-02 -5.63358179e-02 -1.48901375e-01 -7.60722089e-02
  4.33749103e-02  3.32875134e-01 -7.83924144e-02 -2.65643769e-01
  7.65710141e-02 -1.18745949e+00  9.61440314e-02  2.87676627e-02
 -8.21876775e-02  1.69021124e-02  1.29593246e-01 -6.72796938e-02
  2.16822516e-01  2.41451106e-02 -2.65629840e-02 -2.38375316e-01
 -7.80071732e-02  2.36027610e-01 -3.91349289e-01 -1.88088454e-01
  5.19062604e-02 -6.10227401e-02 -2.14357337e-01 -9.50071596e-03
 -2.49141045e-02  1.20936151e-01 -7.96176362e-02 -1.21583859e-01
  2.34685088e-02  1.82184071e-02 -8.86755113e-03 -2.43765546e-01
 -2.14654733e-01  5.03327686e-02 -1.20698195e-01 -1.24182383e+00
 -3.60914032e-02 -1.63778887e-01  4.88120129e-02 -1.51516879e-02]"
0.39896551724137924,"[ 1.27472288  0.99956744  0.51992875  0.43957713  1.1333628   0.36897063
  0.5149283   0.55740682  0.37338356  0.53988476  0.32201564  1.20101452
  0.4035429   0.37873646  0.44384106  1.44200148 -0.04332429 -0.20457163
  0.2595295  -0.07253414 -0.16018702  0.1232853  -0.27980901  0.27371326
  0.14032759 -0.03428896 -0.14383425 -0.01263544  0.35805514  0.01138981
  0.17877537  0.22002009  0.2301539  -0.17664544  0.06935952 -0.13244854
  0.19200076  0.27210404  0.12919606 -0.17521202 -0.1897359  -0.00737666
 -0.07528468  0.12988308  0.00733889 -0.02708573  0.27133211  0.26830447
  0.00875798 -0.17166608 -0.07648439  0.04942422  0.47312076 -0.05213746
 -0.20571005  0.15306098 -0.18299144 -0.12738256 -0.06523076 -0.26715511
  0.25690914  0.07450692  0.26681137 -0.37742366  0.16701663 -0.02777468
 -0.46431135  0.30443356  0.26815172 -0.08303574  0.26486653 -1.23035618
  0.40584558 -0.01937502  0.04323816  0.34414819 -0.21623683 -0.13319207
 -0.2203513  -0.29321281  0.07696889  0.24616557 -0.07950576 -0.33047013
  0.12472511 -0.41009759  0.02092215  0.01955063  0.05427018 -0.02767489
  0.19245838 -0.18982619  0.18086369 -0.03617163  0.11939231 -0.29631378
 -0.02756394  0.0479613  -0.13683611 -0.1314489   0.11131346 -0.12022736
 -0.23982627  0.1057779   0.06398141  0.19444836 -0.03283084 -0.08962017
  0.08760401 -0.07172988 -0.07962046 -0.19788388 -0.02717251  0.15365891
  0.0096475  -0.3105151  -0.13564493 -0.32775056 -0.05711816 -0.02083523]"
0.4306896551724137,"[ 0.79187966  0.9976518   0.98306523  0.51030344  0.7145185   0.39562137
  0.66053809  0.6054248   0.68198746  0.46779563  0.40187116  0.40261032
  0.41252288  1.21612362  0.43274534  1.0670981  -0.06675538 -0.39104651
  0.76225403  0.23580932 -0.57174031  0.0138977  -0.54438444  0.43466929
  0.17506816 -0.21290704 -0.1765496   0.2102926   0.48924759  0.19598263
  0.11041695  0.31667243  0.23743711 -0.06302045  0.15865566 -0.01767113
 -0.0926834   0.17987826  0.06815649 -0.03627543 -0.04863237  0.14112859
 -0.06827171  0.11457577  0.09212581  0.08955841  0.0807095   0.49713065
  0.0022114  -0.07350428 -0.13521222  0.09322816  1.16676947 -0.02266898
  0.02661448  0.1144171  -0.20857094 -0.14350767 -0.17315048 -0.42850387
  0.25398281 -0.27091423  0.31632922 -0.29550411 -0.04392327 -0.21151815
 -0.91402984  0.49609249  0.88499565  0.19443813  0.23127354 -0.43985876
  0.43365444  0.08381607 -0.09289228  0.42017052  0.0843337  -0.13182566
 -0.10564348 -0.4104182  -0.03568181  0.23734583 -0.14282848 -0.35833101
 -0.09626912 -0.96929645 -0.18758266 -0.07610321 -0.05855077 -0.16302003
  0.37470547 -0.30800162  0.28169975  0.15467093 -0.00734559 -0.1377188
  0.11937062  0.14195017 -0.07628197 -0.19305765 -0.0281388  -0.22110538
 -0.24953     0.22273427 -0.01717045  0.02998733 -0.19327332 -0.05377215
  0.09728463 -0.11905351 -0.02023537 -0.25628665 -0.01997653  0.10349309
  0.03317092 -0.3444811  -0.09381201 -0.33075737 -0.14582192  0.04628075]"
0.4624137931034482,"[ 0.31356871  0.6734758   0.51145192  0.87141998  0.66309053  0.54410064
  1.02180364  0.6956916   0.50868734  0.49264889  0.42272021  0.46786916
  0.45543813  0.42824645  0.5857707   0.33297057  0.24796775 -0.24978028
  0.31336477  0.06856827 -0.22617065  0.0807026  -0.25108168  0.35046292
 -0.04064543 -0.06201575 -0.16153791  0.19364255  0.27222346 -0.04259327
 -0.18026425  0.53729058  0.32183511 -0.13779185 -0.07475853  0.07601792
  0.0963693   0.33879332 -0.05519742 -0.03235452 -0.2651843  -0.00953634
 -0.08923533  0.15653863  0.25476774  0.05744083  0.23616537  0.30857356
  0.31816922 -0.05390051 -0.13320241  0.03118703  0.48173424  0.25796611
 -0.13944776  0.33011818 -0.0980207  -0.52958122 -0.39376923 -0.28690418
  0.34004504 -0.35105918  0.11640598 -0.3949804   0.32466595 -0.3110495
 -0.48429781  0.61890309  0.50163939  0.13714184  0.37403318 -0.36897874
  0.44592528  0.1424106   0.01646605  0.54349382 -0.26815377 -0.23090133
 -0.27216346 -0.25717469 -0.13470759 -0.02086327  0.20869329  0.00711975
  0.22896528 -0.56000441 -0.06035629 -0.1296111  -0.1031765  -0.25762115
  0.34759404 -0.18622201  0.20293106  0.14853282 -0.12385105 -0.19697004
  0.10893609  0.22273811  0.01784843 -0.32390235 -0.08724321 -0.21341576
 -0.35783835  0.0318635   0.20572917  0.10640841 -0.27600017 -0.15131833
  0.29018382 -0.28693123  0.0436095  -0.20783188  0.22029541  0.01719673
  0.06204473 -0.25353991 -0.18603134 -0.38507145 -0.24452038  0.12131782]"
0.49413793103448267,"[ 3.82427674e-01  7.65920596e-01  6.93000453e-01  5.19564428e-01
  7.62872606e-01  8.31132917e-01  4.08348300e-01  5.94003988e-01
  6.04048827e-01  5.16124424e-01  5.71808271e-01  3.68509733e-01
  4.74935745e-01  1.17773272e+00  1.08347448e+00  3.33433696e-01
  4.17178043e-01 -1.11628160e-01  2.35408261e-01 -2.44061534e-01
 -2.68716879e-01 -1.19572433e-02 -2.61261358e-01  2.38003307e-01
 -3.74450238e-02 -2.14327747e-02 -3.24998818e-01  1.29159794e-01
  3.70199859e-01 -1.86037350e-01 -9.97286632e-02  5.47787122e-01
  1.01076754e-01 -8.55357615e-04  7.27150531e-02  1.10249198e-01
 -9.41109861e-02  3.35225837e-01 -9.97868867e-02  7.18325069e-02
 -2.91108760e-01 -1.24607783e-01 -8.49490894e-02  3.08376004e-01
  9.86243656e-02  8.93212309e-02  4.19211607e-01  1.65173291e-01
  4.10657356e-01  4.23039654e-02 -2.37485604e-01  1.49873637e-01
  3.40957852e-01  3.77098017e-01 -1.11979867e-01  2.23441531e-01
  1.13057227e-01 -3.92814242e-01 -3.62589473e-01 -2.64608281e-01
  2.52609750e-01 -3.38711392e-01 -1.88326991e-01 -3.71583563e-01
  1.13789457e+00 -2.94888019e-01 -1.17214330e+00  9.48391898e-01
  9.47306763e-01  2.94811302e-01  2.76112595e-01 -3.45873515e-01
  3.67571348e-01 -1.59788383e-01  3.81034455e-02  3.71991108e-01
 -5.00274699e-01  1.20654494e-01 -2.57075097e-01  1.07014439e-01
  6.69433049e-02  2.46928615e-02  4.39026351e-01  2.59586900e-02
 -9.38536848e-02 -3.99719590e-01  1.23680095e-01 -2.30195833e-01
 -1.72597192e-01 -2.81493320e-01  3.81018742e-01 -3.71069962e-02
 -1.09463823e-01  3.81365207e-01  3.42900185e-02 -2.05428527e-01
  9.22924906e-02  2.31117186e-02  3.38334016e-02 -4.01875064e-01
 -2.80320354e-01 -3.10617268e-01 -4.89269253e-01  8.69200989e-02
  8.00065434e-02 -8.58126733e-02 -1.85555356e-01 -1.62441637e-01
  3.52593207e-01 -2.18439390e-01  2.11903040e-01 -1.59937057e-01
  9.03304580e-02  2.48943779e-01  2.63826981e-01 -3.29518548e-01
 -1.63926966e-01 -3.87031428e-01 -4.32807213e-01  2.60132394e-01]"
0.5258620689655172,"[ 7.20384309e-01  1.06718433e+00  1.06795200e+00  4.73916180e-01
  1.13026998e+00  9.09708539e-01  9.15245467e-01  1.11657596e+00
  4.02364077e-01  9.35939191e-01  5.90502784e-01  4.20323037e-01
  1.11918377e+00  7.54349013e-01  5.91952197e-01  3.32969066e-02
  2.53272627e-01 -3.31695292e-01  2.38439877e-01  2.13279219e-01
 -4.89606423e-01 -1.33839210e-01 -2.46687006e-01  7.42844376e-02
 -1.07351181e-01  4.94162903e-02 -3.33729515e-01  5.96229686e-02
  1.33379370e-01 -2.91884120e-01 -3.80309699e-02  2.01010872e-01
  2.53235975e-02 -2.77006291e-01  9.20896029e-02 -1.45505387e-01
 -3.11503330e-01  4.66411136e-01 -4.81443391e-02  3.36612955e-01
 -4.89730778e-01 -3.41145683e-01  4.81617897e-02  3.13320796e-01
  3.52949495e-01  1.19546750e-01  2.68991355e-01  5.27057600e-03
  1.95520873e-01 -2.61114081e-01  2.67248714e-02  2.96124134e-01
  5.41195976e-01  4.82703437e-01 -4.77432287e-02 -9.81833582e-02
  5.27137232e-02 -1.85106161e-01 -1.43621883e-01 -2.29090593e-01
  9.76111875e-02 -3.75239050e-01  6.38975812e-02 -3.74607020e-01
  1.09304619e+00 -1.32799615e-01 -5.06939016e-01  4.04392370e-01
  3.61675224e-01 -1.14216675e-01  1.38835553e-01 -2.48685210e-01
  5.12210037e-03 -2.27569887e-01  2.77420424e-02  6.96015472e-01
 -5.44914015e-01  6.02921884e-02 -5.08406564e-01 -1.32876192e-03
 -5.87876139e-02  1.18497887e-01  7.77807707e-01 -5.27247262e-01
 -3.27465375e-01 -3.95597504e-01 -2.12502171e-01 -2.89588620e-01
 -3.73457627e-01 -4.08002774e-01  7.35486301e-01 -1.23802578e-04
 -8.01560463e-02  4.50418578e-01  2.80424196e-01  5.74386265e-02
  1.24973452e-01  9.82540927e-02  1.40551010e-01 -1.15600775e+00
 -9.97276111e-02 -3.32660836e-01 -3.34442599e-01 -2.13197159e-01
 -1.17337868e-02  1.63978434e-01 -3.74449926e-01 -5.40263459e-01
  3.77244598e-01 -7.11682556e-02  3.86800754e-01 -1.25047029e-01
  7.14089389e-02  2.14008962e-01  1.32576887e-01 -2.95535419e-01
 -3.08333320e-01 -2.91676647e-01 -5.14967187e-01  1.85404432e-01]"
0.5575862068965517,"[ 0.91614933  1.11820683  0.94248515  0.86846342  1.10448921  0.9695489
  1.26385741  1.0791171   1.16178607  0.8917513   0.92061669  0.6916162
  0.44627558  1.19023882  0.5151956   0.07817049  0.27982678 -0.30556881
  0.13121561 -0.02719977 -0.2778606  -0.13542532 -0.24356847 -0.22192673
 -0.00660583 -0.04360012 -0.3760152   0.29340937 -0.11925674 -0.1184572
 -0.18045014  0.02461608 -0.00935958 -0.3081721  -0.00361754 -0.24647876
 -0.44082782  0.44097933  0.01269748  0.19961996 -0.0343666  -0.1748757
  0.20301741  0.34469613  0.09121813 -0.04640232  0.09769696  0.02655875
 -0.20366208 -0.12946538  0.02691766  0.11421204  0.20564058  0.17996938
 -0.12012614  0.08660082  0.11059401 -0.38161932 -0.09138046 -0.72301871
 -0.13708216 -0.60983959  0.09552158 -0.28902033  0.6009642  -0.05851734
 -0.20445931  0.48790532  0.29742808 -0.0078289  -0.15675548 -0.26924816
  0.05465621  0.1471476   0.13750263  0.18654054 -0.22707176  0.120867
 -0.34801127  0.25400045  0.16063228 -0.21246749  0.18093209 -0.1930607
  0.0264288  -0.21214322 -0.22214687 -0.11182957 -0.3509338  -0.27949995
  0.25381363  0.0122194  -0.1907102   0.42716512  0.08857306  0.29667074
 -0.02683673  0.07634067  0.02911049 -0.45590675  0.01223583 -0.14871733
 -0.2835121  -0.30970422  0.03387449 -0.16027142 -0.62050504 -0.37828475
  0.29188567  0.08490978  0.67453271 -0.16573374  0.04956579  0.18204607
  0.28165279 -0.07487211 -0.47361128 -0.15617217 -1.16088398  0.24217512]"
0.5893103448275862,"[ 9.41798083e-01  1.08746723e+00  1.09185828e+00  1.23026750e+00
  1.10773651e+00  1.12776248e+00  1.26507530e+00  1.11635400e+00
  1.14819670e+00  3.74450799e-01  1.11016382e+00  1.12621157e+00
  1.21636861e+00  3.47459509e-01  1.04596938e+00 -1.02931076e-02
  5.30254826e-02 -2.12694422e-01  4.07837520e-02 -1.36251786e-01
 -2.47049244e-01 -2.25878850e-01  1.69223905e-02 -1.69784714e-01
 -1.74889181e-01 -1.74742001e-01 -5.55205178e-02  1.88199575e-01
  6.62281923e-03 -1.65624344e-01 -2.42972262e-01  1.40379246e-02
  2.46720905e-02 -1.54474207e-01 -1.43698916e-01 -1.32492943e-01
 -3.87634559e-01  4.81008252e-01 -6.24307479e-03  1.00350212e-01
 -2.99297363e-02 -3.05299708e-02  2.86801631e-01  3.49684115e-01
  1.85811147e-01 -1.39598037e-01 -1.96107750e-01  8.74341161e-02
 -6.74147944e-02  6.36841352e-02  8.85542938e-02  2.63818595e-01
  6.13913466e-04  3.02050308e-01 -7.76179758e-02 -1.26375327e-02
  1.15544316e-01 -2.18641882e-01 -2.09967605e-02 -2.59874972e-01
  1.92746847e-02 -3.38582143e-01  2.81082704e-02 -2.41876691e-01
  3.57920996e-01 -1.83881854e-01 -2.48835655e-01  2.65754507e-01
  3.47355118e-01  4.06628915e-03 -1.53975790e-01 -5.35673061e-03
  1.78279407e-01  6.15068756e-02  7.02014958e-04  2.29294104e-01
 -1.55126247e-01  2.68271228e-01 -1.39466912e-01  2.97747940e-01
  2.65145689e-01 -2.65751952e-01  9.73141432e-02 -1.58533623e-01
  3.70380252e-03 -2.73449672e-01 -1.74128815e-01  7.98600800e-02
 -3.09684558e-01 -2.11618416e-01  1.87695620e-01 -3.08816014e-02
 -8.07396580e-02  3.63509477e-01  2.21966044e-01  3.51268128e-01
 -2.56106451e-01  1.13457657e-03  1.16074241e-01 -1.19153542e+00
  1.47438593e-01 -3.52739280e-02 -1.53301054e-01 -1.23292446e+00
  9.74758807e-02 -1.28358036e-01 -2.81512790e-01 -2.85188590e-01
  3.02678590e-01  1.89714613e-01  3.73367832e-01 -3.52719113e-01
 -2.06403051e-01 -6.97121642e-02  1.75404068e-01  6.75817989e-04
 -4.38020530e-01 -2.60810152e-01 -3.96821982e-01  2.09611691e-01]"
0.6210344827586206,"[ 1.09930724e+00  1.07541009e+00  1.17041937e+00  1.18331945e+00
  1.13803522e+00  1.24905181e+00  1.25834955e+00  1.10008836e+00
  1.17302560e+00  1.22672147e+00  1.21862939e+00  1.16225139e+00
  4.00299022e-01  1.24408183e+00  4.71007497e-01  6.25283364e-02
  2.98374520e-02 -4.23200439e-01  1.02062803e-01 -7.27842307e-02
 -1.33547842e-01 -2.24647307e-01  9.73513219e-02 -1.13416869e-01
 -1.92204626e-01  9.82018377e-02  8.08702797e-02  2.05081807e-01
 -4.15382467e-02 -7.53812479e-02 -2.40894433e-01 -9.59995694e-02
 -1.93105193e-01 -1.08091668e-01 -1.52807984e-01 -2.96457627e-01
 -3.67655448e-01  3.72687590e-01 -3.46953255e-03  1.70138171e-02
  1.24510645e-01  1.31958318e-03  8.77493077e-02  4.33902007e-03
  5.82362367e-02 -1.03843398e-01 -2.58584194e-01  3.64501680e-02
  1.11094075e-01  1.05270922e-01  2.05213911e-01  4.43718654e-01
  6.72858365e-02  2.31772970e-01 -2.37836948e-02  9.62321023e-02
  3.42256534e-02 -1.51203984e-01 -1.28390565e-01 -1.12696985e-01
  8.82810175e-02 -2.78122767e-01  2.96001661e-02 -2.07209077e-01
  2.11586714e-01 -2.10911393e-01 -3.25831069e-01  3.22462479e-01
  1.29344883e-01 -3.95808799e-02 -8.72380121e-02 -8.17608590e-02
  1.69647618e-01  1.09779537e-01 -7.20811938e-02  2.25626377e-01
 -2.77525456e-01  1.42738180e-01 -1.73222338e-02  3.02123416e-01
  1.31055132e-01 -2.14608812e-01  7.05201640e-02 -2.30835828e-01
 -6.75928592e-02 -1.23271419e-01 -6.57765047e-02  2.44436310e-01
 -2.74912804e-01 -4.40711100e-02  2.03443272e-01 -5.30590492e-02
 -8.76551640e-02 -1.55089279e-02  2.46621115e-01  1.70383717e-01
 -2.98878462e-03 -4.58060768e-02  6.13054254e-02 -3.54643484e-01
 -2.14811283e-01  1.04888638e-01 -6.82866868e-02 -2.59477546e-01
 -1.58531258e-01 -1.51980384e-01 -2.61341978e-01 -2.65116791e-01
  3.36109864e-01  1.57485796e-01  3.33130433e-01  2.72734708e-04
 -6.53691843e-02  1.85671621e-02  2.06740316e-01  8.65824304e-02
 -4.28116927e-01 -1.70585942e-01 -1.33899795e+00  2.68522143e-01]"
0.6527586206896552,"[ 1.13688725  1.09780794  0.40486332  1.08874128  1.20946131  1.28861994
  1.32112843  1.17567251  1.21678534  1.23244283  1.27679249  1.13757975
  1.20971723  1.26757105  0.4082497   0.09099989 -0.25163294 -0.316343
  0.04372644 -0.18273748 -0.19914611 -0.17899542  0.13541345 -0.15725078
 -0.09187467 -0.00470388  0.03995438  0.04770276 -0.08350706  0.03889645
  0.03895351 -0.02309789 -0.27399094  0.01025172  0.09242595 -0.31896622
 -0.33424202  0.34434613  0.00444132  0.13477233  0.13291532 -0.04817852
  0.12855197 -0.05471789  0.03747421 -0.08020567 -0.19081237 -0.00740575
  0.10822495  0.10057076  0.10376605  1.23693329  0.08363812  0.26186902
 -0.0395338   0.02940173  0.09697749 -0.15602071 -0.10623883 -0.05917421
 -0.01505056 -0.26699436 -0.01923418 -0.05295602  0.03836008 -0.15403819
 -0.37218124  0.39073991  0.15013311 -0.00542234 -0.00298636 -0.07692156
 -0.01513728  0.08023435 -0.03917415  0.21183514 -0.24049709  0.12554787
  0.02076195  0.28814263  0.04779491 -0.17093764  0.09235649 -0.20233953
  0.02150388 -0.09412799  0.02951989  0.0699392  -0.31512016  0.01527553
  0.1634006   0.036241   -0.11097042  0.0324242   0.25062583  0.0562574
 -0.03831726 -0.07517049  0.01547324 -1.26502001 -0.04150087 -0.1734326
 -0.08072918 -1.27653827 -0.14197695 -0.27636835 -0.2160875  -0.16570803
  1.22868532 -0.07462249  0.24803147  0.10391356  0.05926343  0.1050109
  0.27372596  0.02608127 -0.2746263  -0.15377993 -1.29122669  0.30093345]"
0.6844827586206896,"[ 1.20281359e+00  1.09479892e+00  1.21344937e+00  1.29261556e+00
  1.25902340e+00  1.29863690e+00  1.22477122e+00  1.24891023e+00
  1.22920114e+00  1.20606079e+00  1.29657628e+00  1.16503350e+00
  1.35225716e+00  1.27503300e+00  1.21521790e+00  1.24131483e-01
 -3.22207604e-01 -1.24003508e-01  6.14420219e-02 -2.17580957e-01
 -3.96244585e-02 -2.09961661e-01  2.45363997e-03 -1.97132120e-01
 -6.69290472e-02 -9.67932304e-02 -4.69145339e-02  1.85406494e-01
  7.24613254e-02  1.91973181e-01  1.36351909e-01 -1.70264884e-02
 -1.01292950e-01  9.29798230e-03 -1.82706441e-01 -1.76988858e-01
 -1.79256982e-01  3.14619803e-01 -1.98029683e-02  1.66065181e-01
 -8.85543645e-02 -1.77147640e-01  3.52686547e-02 -3.37265920e-02
 -3.63845148e-02 -5.40225041e-03 -7.61366482e-02  5.57211991e-03
  1.83924061e-01  4.81631610e-03  1.81270721e-01  2.76381327e-01
  2.09698407e-01  4.96561179e-02 -9.95018634e-02 -2.09457393e-01
 -1.89738617e-02 -9.14589347e-02 -1.65604814e-01 -3.02455021e-02
  3.58762601e-02 -3.70423169e-01 -2.19716848e-02 -1.28663910e-01
 -2.59978446e-01 -1.34237906e-01 -3.05622480e-01  4.12866367e-01
  1.29618256e-01 -5.87142705e-02  1.78961953e-02 -6.57381036e-02
 -1.46466348e-02  5.41194455e-02 -4.03800834e-02  2.64824482e-01
 -1.44969351e-01  1.61175288e-01 -3.23771304e-02  2.68856402e-01
  4.08068744e-02 -1.68525531e-01  1.65674049e-02 -1.56090583e-01
  1.62807427e-01 -1.69764267e-02  2.32009383e-02 -2.10232063e-02
 -2.48516611e-01  8.58231042e-02 -8.37169077e-05 -5.69896457e-02
  5.30370329e-02 -4.02640863e-02  2.31096477e-01  3.62002081e-02
  1.20277894e-02  3.73217508e-02  3.50025759e-02 -1.24373084e+00
 -1.74638518e-03 -1.12944342e-01 -2.06270108e-02 -1.27552767e+00
 -1.91039900e-01 -2.51167697e-01 -1.58705769e-01 -2.06492969e-01
  1.33890861e+00 -1.46014065e-01  1.92891070e-01 -1.65199850e-02
 -1.05215501e-02 -1.68622191e-03  1.76486827e-01 -1.28909194e-01
 -3.38120271e-02 -1.89576881e-01 -3.23553186e-01  2.25532489e-01]"
0.7162068965517241,"[ 1.29867262e+00  1.19419794e+00  1.31743522e+00  1.24884238e+00
  1.21430200e+00  1.27429610e+00  3.80551504e-01  4.20750931e-01
  1.32023174e+00  3.75540467e-01  1.25087481e+00  1.23103386e+00
  1.35220373e+00  3.46957658e-01  1.17719157e+00  1.67587690e-02
 -1.10501891e-01 -8.58690750e-02  1.34383042e-02 -2.68061422e-01
 -1.72072710e-02 -3.07548283e-01  1.31429527e-01 -2.01580382e-01
 -1.59545015e-02 -2.60556256e-01 -1.46168804e-02  2.07197742e-01
  1.28211920e-01  3.77959520e-01  1.85439405e-01  1.90735329e-02
 -7.10061765e-02  1.30269832e-02 -1.29932456e-01 -1.76299057e-01
 -7.46085849e-02  2.84528051e-01 -1.17524693e-01  7.93007689e-02
  4.39067731e-02  1.21268010e-02  7.38081649e-02  5.33416867e-02
  3.29362551e-02  5.62584671e-03 -5.27689730e-02  2.10913339e-03
  1.03128224e-01  1.57991669e-02  1.26654311e-01  3.13812748e-01
  4.79100128e-02  2.90089254e-02 -1.51108912e-02 -1.55625802e-01
 -7.16562532e-02 -2.77755475e-02 -2.64886035e-01  1.00260580e-02
  7.06648039e-02 -3.26211703e-01  1.67735533e-02  1.13020955e-03
 -1.19459104e-01 -5.25004575e-03 -1.24289646e+00  1.31618400e+00
  6.30413384e-02 -1.01538954e-02  8.46223566e-02 -2.29811985e-01
 -7.74964042e-03  2.86163214e-02 -2.97089569e-02  1.69584758e-01
  1.84570830e-02  1.73361534e-01  3.03147579e-03  1.94493111e-01
  6.73733188e-02 -1.11088452e-01 -1.10073109e-02 -1.90236025e-01
 -1.39700767e-01  1.17707323e-02 -8.68945238e-05  3.54639729e-03
 -1.62154905e-01 -2.18435732e-02 -1.69299216e-02 -1.60262155e-02
  1.45498189e-02 -1.36535776e-01  6.13917048e-02  7.82179531e-02
  1.32213645e-02  1.31304492e-01 -2.79563633e-02 -2.71311012e-01
 -2.82852628e-02  4.38475985e-02 -5.96796273e-03 -2.32517054e-01
 -2.06489186e-01 -2.66290095e-01 -3.09705804e-02 -2.55990359e-01
  1.41118994e+00 -4.81324231e-03  1.04798893e-02 -8.96369278e-02
  3.58652334e-02  1.98402032e-01  1.15241392e-01 -1.76188367e-01
  6.39359658e-02 -2.35139021e-01 -2.67269071e-01  4.08333612e-02]"
0.7479310344827585,"[ 1.31673508e+00  1.10742722e+00  1.38545472e+00  1.29031530e+00
  1.33201539e+00  1.43165116e+00  1.16434157e+00  4.01524343e-01
  1.29175848e+00  3.70125997e-01  1.30237576e+00  1.21398564e+00
  1.35513593e+00  1.38188287e+00  1.16515926e+00  5.86237055e-02
 -5.92919907e-02 -5.57456749e-02  6.70740937e-04 -9.25485368e-02
 -4.09268117e-02 -1.27804233e+00  1.16584115e-01 -2.20505823e-01
 -6.38657096e-02 -2.71590753e-01 -4.33043757e-03  1.32333662e+00
 -3.43228317e-02  1.62562028e-01  8.68486830e-02 -3.25531437e-02
 -3.12899916e-02  8.57499162e-02 -1.05405990e-01 -1.21981396e-01
  4.62013270e-03  1.11135777e-01 -2.66235276e-01  1.80495336e-01
 -5.15620821e-03  1.12863615e-01  2.28680787e-01  1.36121134e-01
  2.91102776e-02 -6.38800326e-02 -1.26177428e-01  4.09017931e-02
 -2.40167665e-02  2.68242062e-02  1.23846287e-01  3.05637912e-01
  1.52008588e-02  9.72311915e-02 -7.17746868e-02 -1.89053228e-01
 -6.08109983e-02 -1.62463343e-01 -2.39038036e-01 -4.56255465e-03
  2.29351619e-02 -2.16054415e-01  1.04068896e-01 -6.03604889e-03
 -6.20638392e-02 -2.05768591e-03 -2.48924095e-01  2.71467252e-01
 -1.76586950e-02  1.05655778e-01  3.62604918e-03 -2.44838478e-02
 -7.50005355e-02  1.66859588e-01 -1.68736705e-01  8.37022647e-02
 -3.47684103e-02  2.70230506e-01  9.21962933e-04  3.23635519e-01
  2.45482064e-03 -1.35609690e-02 -9.99856920e-03 -1.30803457e-01
 -8.71763035e-02 -1.58048848e-01  1.35081443e-02  7.51316131e-02
 -5.78505587e-02 -7.54428150e-02  2.09678859e-02 -1.82930654e-02
 -2.40705773e-04 -1.06018598e-01  2.56373165e-02  6.45023791e-02
  9.42696199e-03  6.12639030e-03  1.63788317e-02 -2.23823848e-01
  5.57030124e-02  1.18979129e-01 -2.64742255e-02 -1.90845930e-01
  4.19329006e-02 -2.36855977e-01 -1.89021233e-02 -2.71549155e-01
  1.45428530e+00  2.25750235e-02  9.08248174e-02 -8.93808741e-02
  2.10969282e-01 -2.12594806e-02  1.14209673e-02 -2.26076891e-01
  5.29297077e-02 -2.02069581e-01 -1.76993546e-01 -1.36904350e-02]"
